,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
1043,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8768__before.npz,uint8,"(600, 98, 100, 3)",0,235,58.432104138321996,52.94529042556288,float32,"(600,)",0,255,128.00833,53.084885,int16,"(600, 68, 2)",0,100,47.49389705882353,25.223828156561726,9800,600,8768,4
1044,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8772__after.npz,uint8,"(600, 140, 154, 3)",0,150,27.529697381983095,33.856625525713575,float32,"(600,)",22,202,128.84833,45.314,int16,"(600, 68, 2)",0,154,69.31660539215686,38.35538530772554,21560,600,8772,0
1045,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8772__before.npz,uint8,"(600, 134, 143, 3)",0,142,26.62674944044347,32.79268368154326,float32,"(600,)",4,200,131.19167,43.172813,int16,"(600, 68, 2)",0,143,64.70883578431372,35.81721694621251,19162,600,8772,0
1046,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8785__after.npz,uint8,"(600, 111, 119, 3)",0,210,30.919461982991393,32.891619643772366,float32,"(600,)",0,208,106.013336,43.695457,int16,"(600, 68, 2)",0,119,55.73017156862745,29.95386258555136,13209,600,8785,1
1047,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8785__before.npz,uint8,"(600, 137, 134, 3)",0,221,34.47178913825035,36.98681426672905,float32,"(600,)",2,253,114.276665,51.717632,int16,"(600, 68, 2)",0,137,66.07272059,34.10750673440695,18358,600,8785,1
1048,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8802__after.npz,uint8,"(600, 167, 173, 3)",0,251,82.17203835104358,72.81127448872911,float32,"(600,)",44,195,118.93667,37.523983,int16,"(600, 68, 2)",0,173,82.09020833333334,42.01519551451908,28891,600,8802,4
1049,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8802__before.npz,uint8,"(600, 130, 147, 3)",0,255,47.569996104424675,46.363172436474976,float32,"(600,)",42,255,124.57,43.944946,int16,"(600, 68, 2)",0,147,68.31507352941176,35.75655216584383,19110,600,8802,4
1050,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8808__after.npz,uint8,"(600, 126, 120, 3)",0,240,62.865220789241626,60.762896935970794,float32,"(600,)",4,155,95.65,33.844116,int16,"(600, 68, 2)",0,126,57.95900735294118,30.10488281180797,15120,600,8808,1
1051,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8808__before.npz,uint8,"(600, 159, 151, 3)",0,230,72.06917514728273,61.31794405825037,float32,"(600,)",14,243,125.795,45.527824,int16,"(600, 68, 2)",0,159,73.38724264705883,40.571532465063136,24009,600,8808,1
1052,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8817__after.npz,uint8,"(600, 77, 81, 3)",0,196,62.549733044733046,51.892077680241705,float32,"(600,)",15,216,109.185,49.0757,int16,"(600, 68, 2)",0,81,38.96145833333333,20.62899806361322,6237,600,8817,3
1053,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8817__before.npz,uint8,"(600, 83, 89, 3)",0,201,61.33314358557827,51.394972247085875,float32,"(600,)",23,201,120.90667,38.60753,int16,"(600, 68, 2)",0,89,40.29109068627451,22.003251966350728,7387,600,8817,3
1054,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8834__after.npz,uint8,"(600, 80, 81, 3)",0,211,71.06490303497942,57.45737610664434,float32,"(600,)",12,201,108.066666,43.49696,int16,"(600, 68, 2)",0,81,39.91404411764706,20.402412722999756,6480,600,8834,0
1055,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8834__before.npz,uint8,"(600, 78, 79, 3)",0,213,72.13521097046413,54.84251102456791,float32,"(600,)",10,199,118.361664,44.447918,int16,"(600, 68, 2)",0,79,38.403149509803924,20.67914212442471,6162,600,8834,0
1056,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8844__after.npz,uint8,"(600, 92, 98, 3)",0,195,37.99519372966578,43.05660860978563,float32,"(600,)",0,221,81.138336,40.23625,int16,"(600, 68, 2)",0,98,46.581703431372546,24.308387684176093,9016,600,8844,1
1057,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8844__before.npz,uint8,"(600, 89, 92, 3)",0,204,41.888915961026974,43.480902564345406,float32,"(600,)",0,200,99.62666,35.63122,int16,"(600, 68, 2)",0,92,38.99823529411765,23.091071227104756,8188,600,8844,1
1058,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8847__after.npz,uint8,"(600, 122, 134, 3)",0,244,73.56192623,64.02042760940121,float32,"(600,)",0,255,104.12666,47.62304,int16,"(600, 68, 2)",0,134,63.636372549019605,32.90542717884075,16348,600,8847,4
1059,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8847__before.npz,uint8,"(600, 149, 167, 3)",0,255,45.5400988,46.70906337144662,float32,"(600,)",37,183,126.39833,33.366646,int16,"(600, 68, 2)",0,167,72.90306373,41.18872889119558,24883,600,8847,4
1060,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8848__after.npz,uint8,"(600, 77, 77, 3)",0,202,54.58610886227769,47.45595900865745,float32,"(600,)",9,255,135.035,51.561424,int16,"(600, 68, 2)",0,77,39.15496323529412,19.47502847096062,5929,600,8848,2
1061,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8848__before.npz,uint8,"(600, 86, 89, 3)",0,220,46.26859165868246,53.48900771090382,float32,"(600,)",0,189,90.28167,41.485607,int16,"(600, 68, 2)",0,89,41.070845588235294,19.38832130333751,7654,600,8848,2
1062,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8852__after.npz,uint8,"(600, 86, 94, 3)",0,200,47.21547913574138,48.12987671292557,float32,"(600,)",34,209,110.83,43.828312,int16,"(600, 68, 2)",0,94,45.397708333333334,23.91798747073475,8084,600,8852,4
1063,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8852__before.npz,uint8,"(600, 88, 89, 3)",0,203,47.797103691408466,47.87859182183632,float32,"(600,)",2,255,125.09333,56.015068,int16,"(600, 68, 2)",0,89,40.222303921568624,22.118984561350885,7832,600,8852,4
1064,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8874__after.npz,uint8,"(600, 139, 147, 3)",0,192,42.965403704247485,48.04732053924285,float32,"(600,)",31,182,124.98,35.748516,int16,"(600, 68, 2)",0,147,75.81664215686274,35.32331837579576,20433,600,8874,4
1065,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8874__before.npz,uint8,"(600, 138, 146, 3)",0,186,42.599197907705204,47.58914206523501,float32,"(600,)",43,176,124.32333,34.335484,int16,"(600, 68, 2)",0,146,75.00954656862746,35.35944758990201,20148,600,8874,4
1066,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8897__after.npz,uint8,"(600, 121, 124, 3)",0,154,32.03552360111378,37.25255641170669,float32,"(600,)",5,240,124.70167,48.155266,int16,"(600, 68, 2)",0,124,61.85758578431373,30.172707526267516,15004,600,8897,0
1067,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8897__before.npz,uint8,"(600, 107, 114, 3)",0,255,84.42546177879798,66.25854333265367,float32,"(600,)",0,195,94.645,45.0068,int16,"(600, 68, 2)",0,114,50.92476715686274,28.125190445014468,12198,600,8897,0
1068,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8902__after.npz,uint8,"(600, 127, 126, 3)",0,233,33.89995802608007,36.07252599580301,float32,"(600,)",27,188,124.77167,37.12559,int16,"(600, 68, 2)",0,127,58.67998774509804,32.23871297393145,16002,600,8902,4
1069,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8902__before.npz,uint8,"(600, 115, 112, 3)",0,224,56.39829451345756,53.984053631808365,float32,"(600,)",27,186,126.42333,37.164734,int16,"(600, 68, 2)",0,115,55.182291666666664,28.481052656714404,12880,600,8902,4
1070,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9003__after.npz,uint8,"(600, 80, 84, 3)",0,211,59.244113591269844,53.88704266536235,float32,"(600,)",0,217,112.585,44.01427,int16,"(600, 68, 2)",0,84,37.71218137254902,20.66201114498149,6720,600,9003,3
1071,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9003__before.npz,uint8,"(600, 76, 82, 3)",0,218,63.41933212095279,54.666156658590175,float32,"(600,)",8,212,120.545,41.392887,int16,"(600, 68, 2)",0,82,36.611850490196076,20.515976301055964,6232,600,9003,3
1072,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9028__after.npz,uint8,"(600, 101, 101, 3)",0,214,39.05135836355913,48.09431783395157,float32,"(600,)",0,232,118.92333,41.43651,int16,"(600, 68, 2)",0,101,50.34197303921569,23.310219883327505,10201,600,9028,0
1073,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9028__before.npz,uint8,"(600, 85, 94, 3)",0,201,46.696253372270895,47.43568386040092,float32,"(600,)",32,200,121.08,36.16112,int16,"(600, 68, 2)",0,94,41.97835784313725,23.145433150725292,7990,600,9028,0
1074,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9039__after.npz,uint8,"(600, 90, 95, 3)",0,211,61.28000233918129,51.28203021518892,float32,"(600,)",41,192,126.18667,37.032894,int16,"(600, 68, 2)",0,95,44.207867647058826,23.697860763511887,8550,600,9039,3
1075,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9039__before.npz,uint8,"(600, 96, 96, 3)",0,204,52.44031690055942,49.29812945928274,float32,"(600,)",29,186,119.488335,34.510143,int16,"(600, 68, 2)",0,96,45.685526960784316,23.691923136454857,9216,600,9039,3
1076,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9064__after.npz,uint8,"(600, 134, 143, 3)",0,153,34.505487452017306,36.98486291698753,float32,"(600,)",11,249,129.39667,41.734512,int16,"(600, 68, 2)",0,143,67.95436274509804,36.18219454,19162,600,9064,3
1077,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9064__before.npz,uint8,"(600, 121, 120, 3)",0,230,61.26468614172023,59.45731213040107,float32,"(600,)",0,248,96.655,39.58433,int16,"(600, 68, 2)",0,121,60.87672794117647,29.382511765112326,14520,600,9064,3
1078,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9077__after.npz,uint8,"(600, 98, 112, 3)",0,225,64.60416919744088,54.212696361853496,float32,"(600,)",51,205,126.026665,34.839718,int16,"(600, 68, 2)",0,112,48.55034314,27.249113852832167,10976,600,9077,1
1079,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9077__before.npz,uint8,"(600, 96, 107, 3)",0,229,72.10744375216338,57.11855117282928,float32,"(600,)",0,186,111.67834,38.693302,int16,"(600, 68, 2)",0,107,45.605441176470585,26.63945979994366,10272,600,9077,1
1080,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9092__after.npz,uint8,"(600, 131, 146, 3)",0,238,64.14428471423426,65.90003552502901,float32,"(600,)",0,205,123.30666,36.41807,int16,"(600, 68, 2)",0,146,65.16405637254901,34.05026827104532,19126,600,9092,1
1081,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9092__before.npz,uint8,"(600, 151, 172, 3)",0,252,74.48951451991033,69.04893190964742,float32,"(600,)",24,222,121.72667,40.940712,int16,"(600, 68, 2)",0,172,76.58976715686275,41.43350899148834,25972,600,9092,1
1082,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9098__after.npz,uint8,"(600, 165, 153, 3)",0,252,31.838795977201205,46.31328731,float32,"(600,)",0,215,111.10667,45.991253,int16,"(600, 68, 2)",0,165,93.10496323529412,33.66935135199867,25245,600,9098,1
1083,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9098__before.npz,uint8,"(600, 112, 112, 3)",0,223,45.33824759070295,45.94166279294757,float32,"(600,)",32,176,119.88333,34.896656,int16,"(600, 68, 2)",0,112,58.36375,29.157679253790274,12544,600,9098,1
1084,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9105__after.npz,uint8,"(600, 73, 78, 3)",0,193,60.450351832338136,48.88628808,float32,"(600,)",41,227,123.09167,40.404617,int16,"(600, 68, 2)",0,78,34.297904411764705,19.157049987823306,5694,600,9105,1
1085,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9105__before.npz,uint8,"(600, 74, 79, 3)",0,196,53.257687687687685,46.982668133506955,float32,"(600,)",31,236,118.76833,42.960346,int16,"(600, 68, 2)",0,79,34.21446078431372,19.61094974011321,5846,600,9105,1
1086,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9115__after.npz,uint8,"(600, 107, 104, 3)",0,204,49.103274622573686,46.92962216550355,float32,"(600,)",0,255,126.93166,57.461353,int16,"(600, 68, 2)",0,107,51.03637254901961,26.23152852584812,11128,600,9115,4
1087,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9115__before.npz,uint8,"(600, 102, 104, 3)",0,207,57.82548825833752,48.84191655362042,float32,"(600,)",0,175,100.73167,39.516956,int16,"(600, 68, 2)",0,104,48.793602941176474,26.691230076547747,10608,600,9115,4
1088,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9118__after.npz,uint8,"(600, 135, 137, 3)",0,179,40.66577513442071,41.31129585192999,float32,"(600,)",37,226,127.21333,41.482178,int16,"(600, 68, 2)",0,137,68.38515931,35.53754708,18495,600,9118,3
1089,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9118__before.npz,uint8,"(600, 124, 135, 3)",0,177,33.15481305588743,36.22448982174964,float32,"(600,)",0,221,119.49834,50.633915,int16,"(600, 68, 2)",0,135,66.38177696078431,34.25403466688351,16740,600,9118,3
1090,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9139__after.npz,uint8,"(600, 170, 156, 3)",0,245,45.44186544746103,50.56664993285222,float32,"(600,)",61,206,126.64333,36.061146,int16,"(600, 68, 2)",0,170,78.84096814,41.2881783,26520,600,9139,3
1091,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9139__before.npz,uint8,"(600, 146, 148, 3)",0,255,41.12750766177136,47.36819209,float32,"(600,)",41,219,122.833336,37.909794,int16,"(600, 68, 2)",0,148,69.97107843137255,36.73859996336766,21608,600,9139,3
1092,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9141__after.npz,uint8,"(600, 159, 152, 3)",0,248,61.31988878774504,61.751887220756956,float32,"(600,)",0,189,95.03,40.1761,int16,"(600, 68, 2)",0,159,77.22136029411764,39.074854096457024,24168,600,9141,1
1093,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9141__before.npz,uint8,"(600, 186, 156, 3)",0,255,32.52033339843152,39.434973038876414,float32,"(600,)",0,227,76.08667,39.63995,int16,"(600, 68, 2)",0,186,84.14051470588235,40.40666758,29016,600,9141,1
1094,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9146__after.npz,uint8,"(600, 173, 181, 3)",0,255,15.021964803400788,28.42766052,float32,"(600,)",42,213,131.385,33.613342,int16,"(600, 68, 2)",0,181,95.81287990196078,34.385131994008404,31313,600,9146,4
1095,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9146__before.npz,uint8,"(600, 138, 128, 3)",0,243,33.365975210094604,37.285524469428644,float32,"(600,)",58,183,126.105,31.142534,int16,"(600, 68, 2)",0,138,67.61639705882352,34.16871283819183,17664,600,9146,4
1096,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9153__after.npz,uint8,"(600, 87, 94, 3)",0,216,64.85152285263987,56.70830037015391,float32,"(600,)",48,194,126.33833,37.115726,int16,"(600, 68, 2)",0,94,43.769350490196075,23.182734750445416,8178,600,9153,0
1097,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9153__before.npz,uint8,"(600, 89, 92, 3)",0,212,67.16400755848667,56.97203198276764,float32,"(600,)",51,192,122.22667,37.73847,int16,"(600, 68, 2)",0,92,43.389914215686275,22.99786464,8188,600,9153,0
1098,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9160__after.npz,uint8,"(600, 87, 95, 3)",0,216,63.47898991732204,53.446008451349265,float32,"(600,)",59,209,125.17834,32.335735,int16,"(600, 68, 2)",0,95,44.00223039215686,23.55018150560457,8265,600,9160,4
1099,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9160__before.npz,uint8,"(600, 84, 93, 3)",0,213,60.37631848,52.09784434552762,float32,"(600,)",12,255,137.10167,44.949543,int16,"(600, 68, 2)",0,93,43.28779411764706,23.200908388165406,7812,600,9160,4
1100,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9163__after.npz,uint8,"(600, 126, 138, 3)",0,192,47.64748204381055,50.51741693359858,float32,"(600,)",4,255,116.71167,43.86432,int16,"(600, 68, 2)",0,138,67.01886029411764,33.65299749,17388,600,9163,4
1101,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9163__before.npz,uint8,"(600, 106, 122, 3)",0,165,33.11922711104238,38.86760643578012,float32,"(600,)",0,181,90.135,35.144985,int16,"(600, 68, 2)",0,122,59.18384803921569,28.24296066897833,12932,600,9163,4
1102,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9174__after.npz,uint8,"(600, 88, 93, 3)",0,206,67.83020609318996,55.32850786,float32,"(600,)",41,187,118.73,36.86937,int16,"(600, 68, 2)",0,93,44.04897058823529,22.439462217855976,8184,600,9174,3
1103,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9174__before.npz,uint8,"(600, 91, 99, 3)",0,205,65.00101972101972,56.48435255158959,float32,"(600,)",0,255,124.55167,44.392574,int16,"(600, 68, 2)",0,99,44.94087009803921,22.91068862266034,9009,600,9174,3
1104,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9199__after.npz,uint8,"(600, 111, 117, 3)",0,210,54.609589161811385,53.096091252341466,float32,"(600,)",13,158,100.50166,36.03452,int16,"(600, 68, 2)",0,117,55.89737745098039,28.942500179695056,12987,600,9199,4
1105,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9199__before.npz,uint8,"(600, 133, 142, 3)",0,174,38.553955546142355,44.05674419934934,float32,"(600,)",25,191,121.42333,41.58839,int16,"(600, 68, 2)",0,142,64.72790441176471,35.02854537304749,18886,600,9199,4
1106,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9211__after.npz,uint8,"(600, 134, 132, 3)",0,187,53.15553881476456,50.618049244033436,float32,"(600,)",37,255,143.37,47.48027,int16,"(600, 68, 2)",0,134,62.893860294117644,34.70303140612647,17688,600,9211,3
1107,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9211__before.npz,uint8,"(600, 138, 142, 3)",0,188,51.05596048513302,50.01821678580257,float32,"(600,)",0,255,145.79834,55.61988,int16,"(600, 68, 2)",0,142,63.859632352941176,36.54766164111547,19596,600,9211,3
1108,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9229__after.npz,uint8,"(600, 159, 157, 3)",0,240,41.12864455,42.06793063546509,float32,"(600,)",38,196,118.075,33.335606,int16,"(600, 68, 2)",0,159,79.28955882352942,41.59212847145185,24963,600,9229,0
1109,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9229__before.npz,uint8,"(600, 141, 143, 3)",0,243,59.93998831743512,57.21785376389695,float32,"(600,)",41,196,115.045,37.28131,int16,"(600, 68, 2)",0,143,69.54269607843138,36.54764940519276,20163,600,9229,0
1110,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9256__after.npz,uint8,"(600, 106, 105, 3)",0,210,49.97794898672257,52.42778046462235,float32,"(600,)",8,186,100.92667,38.030838,int16,"(600, 68, 2)",0,106,49.30727941,26.130942723108934,11130,600,9256,1
1111,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9256__before.npz,uint8,"(600, 105, 107, 3)",0,220,56.60824274341097,56.04387095800307,float32,"(600,)",17,215,112.75667,43.356167,int16,"(600, 68, 2)",0,107,50.74284314,26.708290237429402,11235,600,9256,1
1112,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9282__after.npz,uint8,"(600, 75, 87, 3)",0,204,66.67371323967646,55.38910158748028,float32,"(600,)",0,191,115.00166,40.83881,int16,"(600, 68, 2)",0,87,35.29816176470588,20.29589682653713,6525,600,9282,1
1113,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9282__before.npz,uint8,"(600, 77, 90, 3)",0,211,65.35847418630752,54.519619521086184,float32,"(600,)",0,229,115.22833,49.748264,int16,"(600, 68, 2)",0,90,36.01781862745098,20.970351997252518,6930,600,9282,1
1114,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9283__after.npz,uint8,"(600, 87, 91, 3)",0,227,62.78161382678624,57.91219877148287,float32,"(600,)",0,231,105.89167,49.873306,int16,"(600, 68, 2)",0,91,46.19958333333334,22.387887784117375,7917,600,9283,2
1115,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9283__before.npz,uint8,"(600, 96, 98, 3)",0,215,53.94799514597506,52.91692223780457,float32,"(600,)",0,255,135.30333,53.980534,int16,"(600, 68, 2)",0,98,49.513786764705884,24.123245768256538,9408,600,9283,2
1116,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9286__after.npz,uint8,"(600, 86, 99, 3)",0,202,35.20295480646256,45.80680318575102,float32,"(600,)",26,213,114.73333,48.74217,int16,"(600, 68, 2)",0,99,43.894730392156866,21.563137383040083,8514,600,9286,2
1117,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9286__before.npz,uint8,"(600, 86, 94, 3)",0,211,55.0935986,51.695382609166444,float32,"(600,)",0,217,107.07833,46.03501,int16,"(600, 68, 2)",0,94,43.78109068627451,22.490791858408336,8084,600,9286,2
1118,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9292__after.npz,uint8,"(600, 113, 114, 3)",0,214,46.81730722455105,53.418770229919694,float32,"(600,)",0,255,107.621666,43.564034,int16,"(600, 68, 2)",0,114,52.27917892156863,26.71041028256745,12882,600,9292,0
1119,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9292__before.npz,uint8,"(600, 86, 89, 3)",0,204,60.51136965421131,51.99566293187528,float32,"(600,)",17,226,112.18833,44.01961,int16,"(600, 68, 2)",0,89,41.10311274509804,22.09116816510737,7654,600,9292,0
1120,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9305__after.npz,uint8,"(600, 156, 160, 3)",0,248,81.16554246794871,65.74962444835818,float32,"(600,)",45,224,128.3,49.699432,int16,"(600, 68, 2)",0,160,75.48838235294117,41.09878060224003,24960,600,9305,1
1121,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__9305__before.npz,uint8,"(600, 131, 131, 3)",0,255,70.78023551,62.263207047766166,float32,"(600,)",45,204,120.763336,41.531803,int16,"(600, 68, 2)",0,131,66.95691176470588,31.939767628288678,17161,600,9305,1
